Commodity,Country,Unit,Quantity,Value
ELECTRONICS INSTRUMENTS                           ,EGYPT A RP,,,0.5
ELECTRONICS INSTRUMENTS                           ,EL SALVADOR,,,0.0
ELECTRONICS INSTRUMENTS                           ,ESTONIA,,,8.54
ELECTRONICS INSTRUMENTS                           ,ETHIOPIA,,,0.0
ELECTRONICS INSTRUMENTS                           ,FIJI IS,,,0.01
ELECTRONICS INSTRUMENTS                           ,FINLAND,,,70.43
ELECTRONICS INSTRUMENTS                           ,FRANCE,,,129.47
ELECTRONICS INSTRUMENTS                           ,GABON,,,0.0
ELECTRONICS INSTRUMENTS                           ,GEORGIA,,,0.03
ELECTRONICS INSTRUMENTS                           ,GERMANY,,,763.98
ELECTRONICS INSTRUMENTS                           ,GHANA,,,0.0
ELECTRONICS INSTRUMENTS                           ,GREECE,,,0.32
ELECTRONICS INSTRUMENTS                           ,GUADELOUPE,,,0.0
ELECTRONICS INSTRUMENTS                           ,GUATEMALA,,,0.0
ELECTRONICS INSTRUMENTS                           ,GUINEA,,,0.0
ELECTRONICS INSTRUMENTS                           ,GUYANA,,,0.01
ELECTRONICS INSTRUMENTS                           ,HONDURAS,,,0.05
ELECTRONICS INSTRUMENTS                           ,HONG KONG,,,715.07
ELECTRONICS INSTRUMENTS                           ,HUNGARY,,,34.89
ELECTRONICS INSTRUMENTS                           ,ICELAND,,,0.01
ELECTRONICS INSTRUMENTS                           ,INDONESIA,,,59.18
ELECTRONICS INSTRUMENTS                           ,IRAN,,,0.02
ELECTRONICS INSTRUMENTS                           ,IRELAND,,,17.78
ELECTRONICS INSTRUMENTS                           ,ISRAEL,,,89.33
ELECTRONICS INSTRUMENTS                           ,ITALY,,,98.5
ELECTRONICS INSTRUMENTS                           ,JAMAICA,,,0.0
ELECTRONICS INSTRUMENTS                           ,JAPAN,,,461.58
ELECTRONICS INSTRUMENTS                           ,JORDAN,,,0.08
ELECTRONICS INSTRUMENTS                           ,KAZAKHSTAN,,,0.24
ELECTRONICS INSTRUMENTS                           ,KENYA,,,0.01
ELECTRONICS INSTRUMENTS                           ,KOREA DP RP,,,0.01
ELECTRONICS INSTRUMENTS                           ,KOREA RP,,,375.64
ELECTRONICS INSTRUMENTS                           ,KUWAIT,,,3.22
ELECTRONICS INSTRUMENTS                           ,LAO PD RP,,,0.0
ELECTRONICS INSTRUMENTS                           ,LATVIA,,,0.33
ELECTRONICS INSTRUMENTS                           ,LEBANON,,,0.09
ELECTRONICS INSTRUMENTS                           ,LIBERIA,,,0.0
ELECTRONICS INSTRUMENTS                           ,LIBYA,,,0.0
ELECTRONICS INSTRUMENTS                           ,LIECHTENSTEIN,,,0.1
ELECTRONICS INSTRUMENTS                           ,LITHUANIA,,,1.04
ELECTRONICS INSTRUMENTS                           ,LUXEMBOURG,,,1.84
ELECTRONICS INSTRUMENTS                           ,MACAO,,,0.09
ELECTRONICS INSTRUMENTS                           ,MACEDONIA,,,0.0
ELECTRONICS INSTRUMENTS                           ,MADAGASCAR,,,0.0
ELECTRONICS INSTRUMENTS                           ,MALAWI,,,0.0
ELECTRONICS INSTRUMENTS                           ,MALAYSIA,,,286.71
ELECTRONICS INSTRUMENTS                           ,MALDIVES,,,0.07
ELECTRONICS INSTRUMENTS                           ,MALTA,,,0.5
ELECTRONICS INSTRUMENTS                           ,MARSHALL ISLAND,,,0.26
ELECTRONICS INSTRUMENTS                           ,MAURITANIA,,,5.16
ELECTRONICS INSTRUMENTS                           ,MAURITIUS,,,0.35
ELECTRONICS INSTRUMENTS                           ,MEXICO,,,11.63
ELECTRONICS INSTRUMENTS                           ,MOLDOVA,,,0.0
ELECTRONICS INSTRUMENTS                           ,MOROCCO,,,0.02
ELECTRONICS INSTRUMENTS                           ,MOZAMBIQUE,,,0.0
ELECTRONICS INSTRUMENTS                           ,MYANMAR,,,0.52
ELECTRONICS INSTRUMENTS                           ,NAMIBIA,,,0.0
ELECTRONICS INSTRUMENTS                           ,NEPAL,,,0.67
ELECTRONICS INSTRUMENTS                           ,NETHERLAND,,,204.66
ELECTRONICS INSTRUMENTS                           ,NETHERLANDANTIL,,,0.41
ELECTRONICS INSTRUMENTS                           ,NEW ZEALAND,,,6.54
ELECTRONICS INSTRUMENTS                           ,NIGER,,,0.0
ELECTRONICS INSTRUMENTS                           ,NIGERIA,,,0.07
ELECTRONICS INSTRUMENTS                           ,NIUE IS,,,0.0
ELECTRONICS INSTRUMENTS                           ,NORWAY,,,12.37
ELECTRONICS INSTRUMENTS                           ,OMAN,,,3.25
ELECTRONICS INSTRUMENTS                           ,PANAMA REPUBLIC,,,0.03
ELECTRONICS INSTRUMENTS                           ,PAPUA N GNA,,,0.0
ELECTRONICS INSTRUMENTS                           ,PERU,,,0.05
ELECTRONICS INSTRUMENTS                           ,PHILIPPINES,,,90.2
ELECTRONICS INSTRUMENTS                           ,POLAND,,,23.3
ELECTRONICS INSTRUMENTS                           ,PORTUGAL,,,0.84
ELECTRONICS INSTRUMENTS                           ,PUERTO RICO,,,0.0
ELECTRONICS INSTRUMENTS                           ,QATAR,,,4.04
ELECTRONICS INSTRUMENTS                           ,REUNION,,,0.0
ELECTRONICS INSTRUMENTS                           ,ROMANIA,,,22.93
ELECTRONICS INSTRUMENTS                           ,RUSSIA,,,37.84
ELECTRONICS INSTRUMENTS                           ,SAMOA,,,1.26
ELECTRONICS INSTRUMENTS                           ,SAUDI ARAB,,,2.33
ELECTRONICS INSTRUMENTS                           ,SENEGAL,,,0.17
ELECTRONICS INSTRUMENTS                           ,SERBIA,,,0.2
ELECTRONICS INSTRUMENTS                           ,SEYCHELLES,,,0.16
ELECTRONICS INSTRUMENTS                           ,SIERRA LEONE,,,0.07
ELECTRONICS INSTRUMENTS                           ,SINGAPORE,,,954.57
ELECTRONICS INSTRUMENTS                           ,SLOVAK REP,,,6.52
ELECTRONICS INSTRUMENTS                           ,SLOVENIA,,,6.7
ELECTRONICS INSTRUMENTS                           ,SOUTH AFRICA,,,1.21
ELECTRONICS INSTRUMENTS                           ,SOUTH SUDAN,,,0.0
ELECTRONICS INSTRUMENTS                           ,SPAIN,,,15.21
ELECTRONICS INSTRUMENTS                           ,SRI LANKA DSR,,,1.42
ELECTRONICS INSTRUMENTS                           ,ST HELENA,,,0.0
ELECTRONICS INSTRUMENTS                           ,SUDAN,,,0.01
ELECTRONICS INSTRUMENTS                           ,SWAZILAND,,,0.1
ELECTRONICS INSTRUMENTS                           ,SWEDEN,,,53.61
ELECTRONICS INSTRUMENTS                           ,SWITZERLAND,,,81.44
ELECTRONICS INSTRUMENTS                           ,TAIWAN,,,155.27
ELECTRONICS INSTRUMENTS                           ,TANZANIA REP,,,0.02
ELECTRONICS INSTRUMENTS                           ,THAILAND,,,131.34
ELECTRONICS INSTRUMENTS                           ,TOGO,,,0.0
ELECTRONICS INSTRUMENTS                           ,TRINIDAD,,,0.04
ELECTRONICS INSTRUMENTS                           ,TUNISIA,,,0.02
ELECTRONICS INSTRUMENTS                           ,TURKEY,,,17.77
ELECTRONICS INSTRUMENTS                           ,U ARAB EMTS,,,111.28
ELECTRONICS INSTRUMENTS                           ,U K,,,196.6
ELECTRONICS INSTRUMENTS                           ,U S A,,,867.93
ELECTRONICS INSTRUMENTS                           ,UGANDA,,,0.01
ELECTRONICS INSTRUMENTS                           ,UKRAINE,,,0.05
ELECTRONICS INSTRUMENTS                           ,UNSPECIFIED,,,0.43
ELECTRONICS INSTRUMENTS                           ,URUGUAY,,,0.0
ELECTRONICS INSTRUMENTS                           ,US MINOR OUTLYING ISLANDS,,,0.0
ELECTRONICS INSTRUMENTS                           ,UZBEKISTAN,,,0.01
ELECTRONICS INSTRUMENTS                           ,VIETNAM SOC REP,,,443.35
ELECTRONICS INSTRUMENTS                           ,VIRGIN IS US,,,0.01
ELECTRONICS INSTRUMENTS                           ,ZAMBIA,,,0.22
TELECOM INSTRUMENTS                               ,AFGHANISTAN,,,0.01
TELECOM INSTRUMENTS                               ,ALBANIA,,,0.0
TELECOM INSTRUMENTS                               ,ANGOLA,,,0.0
